"block";"choice_situation";"lang";"alternative";"ca_available";"ca_fix_cost";"ca_fuel";"ca_reach";"ca_type";"ca_variable_cost";"cs_available";"cs_distance";"cs_km_tariff";"cs_membership_fee";"cs_time_tariff";"eb_available";"eb_cost";"eb_type";"pt_available";"pt_class";"pt_commute";"pt_fix_cost";"pt_type";"pt_variable_cost";"pt_zones"
23;8;"DE";"a";1;"1113 CHF/Monat";"Benzin";NA;"Mittelgross bis grosses Auto";"1.55 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Zweite";"Inklusive";"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
23;8;"DE";"b";1;"895 CHF/Monat";"Plug-in Hybrid";NA;"Minivan oder Kastenwagen";"0.6 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
23;1;"EN";"a";1;"1314 CHF/month";"Plug-in hybrid";NA;"Luxury car or sports coupé";"1.65 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";0;NA;NA;NA;NA;NA;NA
23;1;"EN";"b";1;"667 CHF/month";"Electric";"366 km";"Small car";"0.44 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
23;2;"EN";"a";0;NA;NA;NA;NA;NA;1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"4 CHF/h";0;NA;NA;1;"First";"Included";"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
23;2;"EN";"b";1;"906 CHF/month";"Diesel";NA;"Medium to large car";"0.67 CHF/km";1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"4 CHF/h";1;"56 CHF/month";"Up to 45 km/h";1;"First";NA;"210 CHF/month";"GA";NA;NA
23;3;"EN";"a";1;"1039 CHF/month";"Plug-in hybrid";NA;"Medium to large car";"1.29 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"Second";"Included";"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
23;3;"EN";"b";1;"1894 CHF/month";"Gasoline";NA;"Luxury car or sports coupé";"1.38 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
23;4;"EN";"a";1;"2441 CHF/month";"Plug-in hybrid";NA;"Luxury car or sports coupé";"3.06 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";1;"56 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
23;4;"EN";"b";1;"1039 CHF/month";"Plug-in hybrid";NA;"Medium to large car";"1.29 CHF/km";1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"4 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"Second";NA;"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
23;5;"EN";"a";0;NA;NA;NA;NA;NA;1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
23;5;"EN";"b";1;"582 CHF/month";"Gasoline";NA;"Small car";"0.83 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"First";"Included";"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
23;6;"EN";"a";1;"667 CHF/month";"Electric";"366 km";"Small car";"0.81 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Second";NA;"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
23;6;"EN";"b";1;"1007 CHF/month";"Electric";"569 km";"Luxury car or sports coupé";"2.29 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
23;7;"EN";"a";1;"871 CHF/month";"Diesel";NA;"Minivan or van";"1.25 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"First";NA;"210 CHF/month";"GA";NA;NA
23;7;"EN";"b";1;"559 CHF/month";"Plug-in hybrid";NA;"Medium to large car";"1.29 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";1;"56 CHF/month";"Up to 45 km/h";1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
23;8;"EN";"a";1;"1113 CHF/month";"Gasoline";NA;"Medium to large car";"1.55 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"Second";"Included";"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
23;8;"EN";"b";1;"895 CHF/month";"Plug-in hybrid";NA;"Minivan or van";"0.6 CHF/km";1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"4 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
24;1;"DE";"a";1;"563 CHF/Monat";"Plug-in Hybrid";NA;"SUV";"1.31 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Erste";NA;"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
24;1;"DE";"b";1;"1484 CHF/Monat";"Hybrid";NA;"Luxusauto oder Sportcoupé";"2.02 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
24;2;"DE";"a";1;"317 CHF/Monat";"Diesel";NA;"Kleinwagen";"0.82 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
24;2;"DE";"b";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"1.2 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"390 CHF/Monat";"GA";NA;NA
24;3;"DE";"a";1;"842 CHF/Monat";"Elektrisch";"342 km";"Minivan oder Kastenwagen";"0.56 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
24;3;"DE";"b";1;"474 CHF/Monat";"Plug-in Hybrid";NA;"Kleinwagen";"0.59 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;1;"Erste";"Inklusive";"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
24;4;"DE";"a";1;"457 CHF/Monat";"Hybrid";NA;"Minivan oder Kastenwagen";"0.66 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";1;NA;NA;NA;"Halbtax";"0.65 CHF/km";NA
24;4;"DE";"b";1;"582 CHF/Monat";"Benzin";NA;"Kleinwagen";"0.83 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";0;NA;NA;NA;NA;NA;NA
24;5;"DE";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"35 CHF/Monat";"Bis zu 25 km/h";1;"Erste";NA;"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
24;5;"DE";"b";1;"2441 CHF/Monat";"Plug-in Hybrid";NA;"Luxusauto oder Sportcoupé";"1.65 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
24;6;"DE";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
24;6;"DE";"b";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"0.8 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Erste";NA;"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
24;7;"DE";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Zweite";NA;"210 CHF/Monat";"GA";NA;NA
24;7;"DE";"b";1;"1308 CHF/Monat";"Diesel";NA;"Luxusauto oder Sportcoupé";"0.96 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"210 CHF/Monat";"GA";NA;NA
24;8;"DE";"a";1;"1484 CHF/Monat";"Hybrid";NA;"Luxusauto oder Sportcoupé";"1.09 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
24;8;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;1;"Zweite";NA;"390 CHF/Monat";"GA";NA;NA
24;1;"EN";"a";1;"563 CHF/month";"Plug-in hybrid";NA;"SUV";"1.31 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"First";NA;"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
24;1;"EN";"b";1;"1484 CHF/month";"Hybrid";NA;"Luxury car or sports coupé";"2.02 CHF/km";1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;"Second";NA;"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
24;2;"EN";"a";1;"317 CHF/month";"Diesel";NA;"Small car";"0.82 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
24;2;"EN";"b";0;NA;NA;NA;NA;NA;1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"4 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;"Second";NA;"390 CHF/month";"GA";NA;NA
24;3;"EN";"a";1;"842 CHF/month";"Electric";"342 km";"Minivan or van";"0.56 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
24;3;"EN";"b";1;"474 CHF/month";"Plug-in hybrid";NA;"Small car";"0.59 CHF/km";1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";0;NA;NA;1;"First";"Included";"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
24;4;"EN";"a";1;"457 CHF/month";"Hybrid";NA;"Minivan or van";"0.66 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";1;"104 CHF/month";"Up to 45 km/h";1;NA;NA;NA;"Half Fare";"0.65 CHF/km";NA
24;4;"EN";"b";1;"582 CHF/month";"Gasoline";NA;"Small car";"0.83 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";0;NA;NA;NA;NA;NA;NA
24;5;"EN";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"35 CHF/month";"Up to 25 km/h";1;"First";NA;"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
24;5;"EN";"b";1;"2441 CHF/month";"Plug-in hybrid";NA;"Luxury car or sports coupé";"1.65 CHF/km";1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"4 CHF/h";1;"104 CHF/month";"Up to 45 km/h";1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
24;6;"EN";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;"Second";NA;"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
24;6;"EN";"b";0;NA;NA;NA;NA;NA;1;"1 km or less";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"First";NA;"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
24;7;"EN";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;1;"56 CHF/month";"Up to 45 km/h";1;"Second";NA;"210 CHF/month";"GA";NA;NA
24;7;"EN";"b";1;"1308 CHF/month";"Diesel";NA;"Luxury car or sports coupé";"0.96 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"Second";NA;"210 CHF/month";"GA";NA;NA
24;8;"EN";"a";1;"1484 CHF/month";"Hybrid";NA;"Luxury car or sports coupé";"1.09 CHF/km";1;"1 km or less";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"Second";NA;"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
24;8;"EN";"b";0;NA;NA;NA;NA;NA;1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";0;NA;NA;1;"Second";NA;"390 CHF/month";"GA";NA;NA
25;1;"DE";"a";1;"589 CHF/Monat";"Diesel";NA;"Kleinwagen";"0.82 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
25;1;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"390 CHF/Monat";"GA";NA;NA
25;2;"DE";"a";1;"581 CHF/Monat";"Hybrid";NA;"Mittelgross bis grosses Auto";"0.8 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
25;2;"DE";"b";1;"359 CHF/Monat";"Elektrisch";"366 km";"Kleinwagen";"0.81 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";1;"Zweite";NA;"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
25;3;"DE";"a";1;"559 CHF/Monat";"Plug-in Hybrid";NA;"Mittelgross bis grosses Auto";"1.29 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
25;3;"DE";"b";1;"708 CHF/Monat";"Benzin";NA;"Minivan oder Kastenwagen";"0.55 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";0;NA;NA;1;"Zweite";NA;"390 CHF/Monat";"GA";NA;NA
25;4;"DE";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;1;"Zweite";"Inklusive";"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
25;4;"DE";"b";1;"306 CHF/Monat";"Hybrid";NA;"Kleinwagen";"0.43 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";"Inklusive";"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
25;5;"DE";"a";1;"880 CHF/Monat";"Plug-in Hybrid";NA;"Kleinwagen";"1.09 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Erste";NA;"210 CHF/Monat";"GA";NA;NA
25;5;"DE";"b";1;"1039 CHF/Monat";"Plug-in Hybrid";NA;"Mittelgross bis grosses Auto";"0.69 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Zweite";NA;"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
25;6;"DE";"a";1;"381 CHF/Monat";"Benzin";NA;"Minivan oder Kastenwagen";"0.55 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
25;6;"DE";"b";1;"848 CHF/Monat";"Hybrid";NA;"Minivan oder Kastenwagen";"0.66 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"210 CHF/Monat";"GA";NA;NA
25;7;"DE";"a";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";1;NA;NA;NA;"Halbtax";"0.35 CHF/km";NA
25;7;"DE";"b";1;"549 CHF/Monat";"Elektrisch";"634 km";"Mittelgross bis grosses Auto";"1.24 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"8 CHF/Monat";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
25;8;"DE";"a";1;"589 CHF/Monat";"Diesel";NA;"Kleinwagen";"0.82 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
25;8;"DE";"b";1;"306 CHF/Monat";"Hybrid";NA;"Kleinwagen";"0.8 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";"Inklusive";"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
25;1;"EN";"a";1;"589 CHF/month";"Diesel";NA;"Small car";"0.82 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"4 CHF/h";1;"104 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
25;1;"EN";"b";0;NA;NA;NA;NA;NA;1;"More than 1 km";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"Second";NA;"390 CHF/month";"GA";NA;NA
25;2;"EN";"a";1;"581 CHF/month";"Hybrid";NA;"Medium to large car";"0.8 CHF/km";0;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA
25;2;"EN";"b";1;"359 CHF/month";"Electric";"366 km";"Small car";"0.81 CHF/km";1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";1;"104 CHF/month";"Up to 45 km/h";1;"Second";NA;"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
25;3;"EN";"a";1;"559 CHF/month";"Plug-in hybrid";NA;"Medium to large car";"1.29 CHF/km";1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"4 CHF/h";0;NA;NA;1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
25;3;"EN";"b";1;"708 CHF/month";"Gasoline";NA;"Minivan or van";"0.55 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";0;NA;NA;1;"Second";NA;"390 CHF/month";"GA";NA;NA
25;4;"EN";"a";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;1;"Second";"Included";"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
25;4;"EN";"b";1;"306 CHF/month";"Hybrid";NA;"Small car";"0.43 CHF/km";1;"More than 1 km";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"Second";"Included";"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
25;5;"EN";"a";1;"880 CHF/month";"Plug-in hybrid";NA;"Small car";"1.09 CHF/km";1;"1 km or less";"0.8 CHF/km";"12 CHF/month";"4 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"First";NA;"210 CHF/month";"GA";NA;NA
25;5;"EN";"b";1;"1039 CHF/month";"Plug-in hybrid";NA;"Medium to large car";"0.69 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Second";NA;"46 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
25;6;"EN";"a";1;"381 CHF/month";"Gasoline";NA;"Minivan or van";"0.55 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"4 CHF/h";1;"56 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
25;6;"EN";"b";1;"848 CHF/month";"Hybrid";NA;"Minivan or van";"0.66 CHF/km";1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;"Second";NA;"210 CHF/month";"GA";NA;NA
25;7;"EN";"a";0;NA;NA;NA;NA;NA;1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";1;"56 CHF/month";"Up to 45 km/h";1;NA;NA;NA;"Half Fare";"0.35 CHF/km";NA
25;7;"EN";"b";1;"549 CHF/month";"Electric";"634 km";"Medium to large car";"1.24 CHF/km";1;"1 km or less";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
25;8;"EN";"a";1;"589 CHF/month";"Diesel";NA;"Small car";"0.82 CHF/km";1;"More than 1 km";"0.8 CHF/km";"8 CHF/month";"2 CHF/h";1;"56 CHF/month";"Up to 45 km/h";0;NA;NA;NA;NA;NA;NA
25;8;"EN";"b";1;"306 CHF/month";"Hybrid";NA;"Small car";"0.8 CHF/km";1;"More than 1 km";"0.8 CHF/km";"12 CHF/month";"2 CHF/h";1;"65 CHF/month";"Up to 25 km/h";1;"Second";"Included";"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
26;1;"DE";"a";1;"1039 CHF/Monat";"Plug-in Hybrid";NA;"Mittelgross bis grosses Auto";"1.29 CHF/km";1;"1 km oder weniger";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
26;1;"DE";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;1;"Zweite";NA;"210 CHF/Monat";"GA";NA;NA
26;2;"DE";"a";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Erste";"Inklusive";"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
26;2;"DE";"b";1;"492 CHF/Monat";"Diesel";NA;"SUV";"0.69 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Erste";NA;"84 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
26;3;"DE";"a";1;"1870 CHF/Monat";"Elektrisch";"569 km";"Luxusauto oder Sportcoupé";"2.29 CHF/km";0;NA;NA;NA;NA;1;"56 CHF/Monat";"Bis zu 45 km/h";1;"Erste";NA;"46 CHF/Monat";"Modul-Abo (Verbund)";NA;"1-2 Zonen"
26;3;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
26;4;"DE";"a";1;"1020 CHF/Monat";"Benzin";NA;"Luxusauto oder Sportcoupé";"1.38 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"35 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"210 CHF/Monat";"GA";NA;NA
26;4;"DE";"b";1;"580 CHF/Monat";"Benzin";NA;"SUV";"0.82 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Zweite";NA;"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
26;5;"DE";"a";1;"1077 CHF/Monat";"Benzin";NA;"SUV";"0.82 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"4 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
26;5;"DE";"b";1;"580 CHF/Monat";"Benzin";NA;"SUV";"1.52 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"2 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";1;"Zweite";NA;"390 CHF/Monat";"GA";NA;NA
26;6;"DE";"a";1;"842 CHF/Monat";"Elektrisch";"342 km";"Minivan oder Kastenwagen";"0.56 CHF/km";1;"Mehr als 1 km";"1.2 CHF/km";"8 CHF/Monat";"2 CHF/h";1;"104 CHF/Monat";"Bis zu 45 km/h";0;NA;NA;NA;NA;NA;NA
26;6;"DE";"b";1;"589 CHF/Monat";"Diesel";NA;"Kleinwagen";"0.44 CHF/km";0;NA;NA;NA;NA;0;NA;NA;1;"Erste";NA;"210 CHF/Monat";"GA";NA;NA
26;7;"DE";"a";0;NA;NA;NA;NA;NA;1;"1 km oder weniger";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;1;"Erste";NA;"130 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
26;7;"DE";"b";1;"2441 CHF/Monat";"Plug-in Hybrid";NA;"Luxusauto oder Sportcoupé";"3.06 CHF/km";1;"1 km oder weniger";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;0;NA;NA;NA;NA;NA;NA
26;8;"DE";"a";1;"880 CHF/Monat";"Plug-in Hybrid";NA;"Kleinwagen";"1.09 CHF/km";1;"Mehr als 1 km";"0.8 CHF/km";"8 CHF/Monat";"4 CHF/h";0;NA;NA;1;"Zweite";"Inklusive";"240 CHF/Monat";"Modul-Abo (Verbund)";NA;"Ganzer Tarifverbund"
26;8;"DE";"b";0;NA;NA;NA;NA;NA;1;"Mehr als 1 km";"1.2 CHF/km";"12 CHF/Monat";"4 CHF/h";1;"65 CHF/Monat";"Bis zu 25 km/h";0;NA;NA;NA;NA;NA;NA
26;1;"EN";"a";1;"1039 CHF/month";"Plug-in hybrid";NA;"Medium to large car";"1.29 CHF/km";1;"1 km or less";"1.2 CHF/km";"12 CHF/month";"2 CHF/h";1;"35 CHF/month";"Up to 25 km/h";1;"Second";NA;"130 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
26;1;"EN";"b";0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;1;"Second";NA;"210 CHF/month";"GA";NA;NA
26;2;"EN";"a";0;NA;NA;NA;NA;NA;1;"1 km or less";"1.2 CHF/km";"8 CHF/month";"2 CHF/h";1;"56 CHF/month";"Up to 45 km/h";1;"First";"Included";"240 CHF/month";"Modular Travelcard (fare networks)";NA;"Whole fare network"
26;2;"EN";"b";1;"492 CHF/month";"Diesel";NA;"SUV";"0.69 CHF/km";0;NA;NA;NA;NA;1;"65 CHF/month";"Up to 25 km/h";1;"First";NA;"84 CHF/month";"Modular Travelcard (fare networks)";NA;"1-2 zones"
